,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id,subproduct_id
38,38,38,38,AFVAFH2HRMMSUGFT5PPT2UHUWK7A,"July 16, 2020",Whooo,Great product... made a 2nd purchase right after,yes,0,5.0,https://www.amazon.ca/Olight%C2%AE-Rechargeable-Keychain-Flashlight-Packaging/dp/B07ZZ8JXLJ/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 15:09:43.534131,2020-09-29 15:09:51.806175,Pavlica,Clothing & Accessories,B002G9UDYG,B07ZZ8JXLJ
39,39,39,39,AFVAFH2HRMMSUGFT5PPT2UHUWK7A,"July 16, 2020",Returned,"wrong size, but overall was good for the 30sec I had it",yes,0,1.0,https://www.amazon.ca/Mayhew-Select-89052-Large-3-Piece/dp/B0060H8LTO/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 15:10:01.918310,2020-09-29 15:10:08.176075,Pavlica,Clothing & Accessories,B002G9UDYG,B0060H8LTO
40,40,40,40,AFVAFH2HRMMSUGFT5PPT2UHUWK7A,"July 16, 2020",Good,Like it a bunch,yes,0,5.0,https://www.amazon.ca/S-L-Survive-Outdoors-Longer/dp/B078H7WMM7/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 15:10:15.282585,2020-09-29 15:10:22.623496,Pavlica,Clothing & Accessories,B002G9UDYG,B078H7WMM7
41,41,41,41,AFVAFH2HRMMSUGFT5PPT2UHUWK7A,"June 6, 2019",Worked Well,Wrong mount had to find the type to weld onto the frame... but good otherwise,yes,0,5.0,https://www.amazon.ca/HTT-Motorcycle-Mounted-Kawasaki-Cruisers/dp/B00NG5ND3M/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 15:10:29.713507,2020-09-29 15:10:35.975079,Pavlica,Clothing & Accessories,B002G9UDYG,B00NG5ND3M
42,42,42,42,AFVAFH2HRMMSUGFT5PPT2UHUWK7A,"June 6, 2019",Good,"Strong chain, i like it",yes,0,5.0,https://www.amazon.ca/LINSION-Classic-Design-Stainless-5N010WC/dp/B071VT8X8Z/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 15:10:46.080126,2020-09-29 15:10:55.478260,Pavlica,Clothing & Accessories,B002G9UDYG,B071VT8X8Z
43,43,43,43,AFVAFH2HRMMSUGFT5PPT2UHUWK7A,"June 6, 2019",Cool,"great gift idea, and good so far, no issues other than spring is a little weak",yes,0,5.0,https://www.amazon.ca/Heavy-Metal-Stainless-Carabiner-Keychain/dp/B01JWE9YW4/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 15:11:04.577770,2020-09-29 15:11:13.876571,Pavlica,Clothing & Accessories,B002G9UDYG,B01JWE9YW4
44,44,44,44,AFVAFH2HRMMSUGFT5PPT2UHUWK7A,"June 6, 2019",Garb,"Did not like the cheap quality, IMO",yes,0,1.0,https://www.amazon.ca/Tri-fold-Genuine-Cowhide-Leather-Truckers/dp/B078B49DY5/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 15:11:23.995583,2020-09-29 15:11:31.335945,Pavlica,Clothing & Accessories,B002G9UDYG,B078B49DY5
45,45,45,45,AFVAFH2HRMMSUGFT5PPT2UHUWK7A,"August 4, 2017",love it.,mint... love it ..,yes,0,5.0,https://www.amazon.ca/5-11-Tactical-Rush-Backpack-Black/dp/B0019MPNNC/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 15:11:39.432056,2020-09-29 15:11:46.773800,Pavlica,Clothing & Accessories,B002G9UDYG,B0019MPNNC
46,46,46,46,AFVAFH2HRMMSUGFT5PPT2UHUWK7A,"May 12, 2017",Five Stars,"Good stuff... same price as the local store but dropped at the house,,,, great thank you",yes,0,5.0,https://www.amazon.ca/Wheeler-Engineering-Roll-Starter-Punch/dp/B01B3NWBVI/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 15:11:56.866560,2020-09-29 15:12:03.170671,Pavlica,Clothing & Accessories,B002G9UDYG,B01B3NWBVI
47,47,47,47,AFVAFH2HRMMSUGFT5PPT2UHUWK7A,"May 12, 2017",Finally,After a delay of months ... guessing it was lost in the mail ... they showed up regardless... Thanks again US Shelby Co... awesome,yes,0,5.0,https://www.amazon.ca/Shelby-Co-P-38-Opener-5-Pack/dp/B005EAIXAU/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 15:12:10.271021,2020-09-29 15:12:19.681367,Pavlica,Clothing & Accessories,B002G9UDYG,B005EAIXAU
48,48,48,48,AFVAFH2HRMMSUGFT5PPT2UHUWK7A,"February 9, 2017",Five Stars,thanks,yes,0,5.0,https://www.amazon.ca/4349-Black-Trainmen-Bandanas-27/dp/B000RU0012/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 15:12:28.803167,2020-09-29 15:12:38.117335,Pavlica,Clothing & Accessories,B002G9UDYG,B000RU0012
49,49,49,49,AFVAFH2HRMMSUGFT5PPT2UHUWK7A,"February 9, 2017",Five Stars,cool.. love it,yes,0,5.0,https://www.amazon.ca/NITECORE-XM-L2-Rechargeable-Flashlight-1000lm/dp/B00SZT6NF4/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 15:12:47.205461,2020-09-29 15:12:53.547825,Pavlica,Clothing & Accessories,B002G9UDYG,B00SZT6NF4
50,50,50,50,AFVAFH2HRMMSUGFT5PPT2UHUWK7A,"December 1, 2016",better than the iPhone,Spot on ... better than the iPhone... get for training,yes,0,5.0,https://www.amazon.ca/Competition-Electronics-Pocket-Timer-Grey/dp/B00CQ6OMXW/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 15:13:01.646377,2020-09-29 15:13:10.013415,Pavlica,Clothing & Accessories,B002G9UDYG,B00CQ6OMXW
51,51,51,51,AFVAFH2HRMMSUGFT5PPT2UHUWK7A,"October 5, 2015",5.11,"Good bag... wish it was a little bigger,,,,",yes,0,5.0,https://www.amazon.ca/5-11-Tactical-Range-Bag-Black/dp/B000JWD04W/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 15:13:20.106883,2020-09-29 15:13:28.369333,Pavlica,Clothing & Accessories,B002G9UDYG,B000JWD04W
52,52,52,52,AFVAFH2HRMMSUGFT5PPT2UHUWK7A,"October 5, 2015",5.11 pant,"great pant.... only one wash, so far... no issues with 5.11 stuff",yes,0,5.0,https://www.amazon.ca/5-11-Tactical-Stryke-Charcoal-34x34/dp/B00BTGIFMO/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 15:13:36.470008,2020-09-29 15:13:43.796051,Pavlica,Clothing & Accessories,B002G9UDYG,B00BTGIFMO
53,53,53,53,AFVAFH2HRMMSUGFT5PPT2UHUWK7A,"October 5, 2015",bad buy,not loud at all,yes,0,1.0,https://www.amazon.ca/Official-Bullsh-Button-BS/dp/B000L70MQO/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 15:13:50.880390,2020-09-29 15:13:59.198477,Pavlica,Clothing & Accessories,B002G9UDYG,B000L70MQO
54,54,54,54,AFVAFH2HRMMSUGFT5PPT2UHUWK7A,"October 5, 2015",hat,nice hat,yes,0,5.0,https://www.amazon.ca/5-11-Tactical-Downrange-Black-X-Large/dp/B00I5RJAEC/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 15:14:09.283526,2020-09-29 15:14:16.574259,Pavlica,Clothing & Accessories,B002G9UDYG,B00I5RJAEC
