,id,date_review_posted,review_title,review,verified_purchase,people_find_helpful,ratings,product_url,start,end,author,product_category
10,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"March 15, 2020",value,"nice boot well manufactured, the only downside is the opening to slide foot inside. It is not big enough for my foot yet size 10 is what I use on all my shoes and boots.
Had to slice the cloth covering the opening so I can get my foot in.",yes,0,4.0,https://www.amazon.ca/Northside-Mens-Billings-Brown-Medium/dp/B0795SLKPH/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:11:01.353296,2020-09-14 00:11:10.628143,Snofrog,Electronics
11,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"March 15, 2020",value,"As described, the space between all tiers are very narrow, I usually use only 3, overall works very well recommended",yes,0,4.0,https://www.amazon.ca/Melo-bell-Accessories-Stackable-Dehydrator-Accessoriessss/dp/B082TTF9SD/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:11:18.727269,2020-09-14 00:11:24.970623,Snofrog,Electronics
12,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"March 15, 2020",value,Works very well charged my tablet in record time compared to old same as my cell phone,yes,0,5.0,https://www.amazon.ca/Listed-Charger-Adapter-Charging-Tablet/dp/B008KRZDYI/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:11:32.058050,2020-09-14 00:11:40.360146,Snofrog,Electronics
13,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"March 3, 2020",Cheap price cheap product,Can only do smaller size havee to hold on for dear life,yes,0,3.0,https://www.amazon.ca/Tomato-Slicer-Holder-Kitchen-Vegetable/dp/B074BT4GGB/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:11:48.455463,2020-09-14 00:11:56.774507,Snofrog,Electronics
14,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"February 21, 2020",as described delivery was good,good value holds paint good hair does not spilit and clumb,yes,2,4.0,https://www.amazon.ca/golden-maple/dp/B0737131VW/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:12:05.871394,2020-09-14 00:12:14.172204,Snofrog,Electronics
15,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"February 1, 2020",Value Cooks very well Easy to use,"So far it is working very well. Have not encountered any problems. Cooked wings chicken pieces ribs roast, all were done to perfection.
The only negative comment is the rack. It has 3 legs, very unstable. Must hold the rack to remove items, if not it will tip over and whatever was on the rack will fall off landing on the bottom of the bowl.",yes,One,4.0,https://www.amazon.ca/Rosewill-RHCO-16001-Infrared-Convection-Technology/dp/B01HHYEGPG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:12:22.278869,2020-09-14 00:12:31.621301,Snofrog,Electronics
16,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"January 17, 2020",Missing part contacted seller no reply,"Parts missing. Writing on display are so small need a magnifying glass to read them. No interior light. Bell warning not loud, have to be beside unit to hear it. The only good aspect is the interior size.",yes,2,2.0,https://www.amazon.ca/LIVINGbasicsTM-Digital-Countertop-Convection-Capacity/dp/B07KRXT9N8/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:12:40.736649,2020-09-14 00:12:50.071343,Snofrog,Electronics
17,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"January 17, 2020",Value,As described,yes,0,5.0,https://www.amazon.ca/Handover-Chungking-Studio-Brush-Bright/dp/B00CM4C744/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:12:59.170767,2020-09-14 00:13:06.452126,Snofrog,Electronics
18,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"January 17, 2020",Value,As described,yes,0,4.0,https://www.amazon.ca/Celebration-Herbals-Cornsilk-Organic-31Gm/dp/B0011DQSFQ/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:13:15.562590,2020-09-14 00:13:24.857015,Snofrog,Electronics
19,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"December 20, 2019",did not last long,stopped working 4 months after receiving it,yes,One,3.0,https://www.amazon.ca/Wireless-Computer-Receiver-Chromebook-Notebook/dp/B0773NXTP6/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:13:31.954192,2020-09-14 00:13:40.267629,Snofrog,Electronics
20,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"December 20, 2019",as described,all brushes were goo except for the fan brush kind of thin,yes,0,4.0,https://www.amazon.ca/Professional-Brushes-Acrylic-Watercolor-Painting/dp/B079DKL1YC/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:13:50.354764,2020-09-14 00:13:56.691348,Snofrog,Electronics
21,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"December 20, 2019",excellent product,as described,yes,0,5.0,https://www.amazon.ca/MEEDEN-Spatula-Palette-Painting-Scraper/dp/B06XCTDC59/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:14:05.782470,2020-09-14 00:14:15.054692,Snofrog,Electronics
22,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"December 20, 2019",nice design,could not find a pen to write on it,yes,0,3.0,https://www.amazon.ca/Chalkboard-Labels-Stickers-Jars-Canisters/dp/B01LKYF388/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:14:22.151702,2020-09-14 00:14:31.438136,Snofrog,Electronics
23,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"December 13, 2019","Very good value, good quality","Good products, works as it should",yes,0,4.0,https://www.amazon.ca/Yianerm-Adhesive-Mounting-Holder-Dashboard/dp/B07874SJ7V/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:14:39.525013,2020-09-14 00:14:45.811876,Snofrog,Electronics
24,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"December 13, 2019",I would not hesitate to buy again,As described - Good value - Very good product,yes,0,4.0,https://www.amazon.ca/Royal-Brush-Langnickel-Camel-Value/dp/B001BERH50/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:14:52.913870,2020-09-14 00:15:00.174498,Snofrog,Electronics
25,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"December 13, 2019",Excellent Value & Instructions,"Item delivered in excellent condition. Scanned the whole book, it contains numerous tips and techniques. Even supplies 3 paintings, step by step.",yes,One,5.0,https://www.amazon.ca/Sea-Sky-Acrylics-Techniques-Inspiration/dp/1782210679/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:15:07.271908,2020-09-14 00:15:13.533008,Snofrog,Electronics
26,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"December 13, 2019",Very poor quality,"Poor Quality - very thin - 1 dent found - 1 small dot on the surface does not have porcelain - the black band has many areas without paint.
I would diffently not buy or recommend",yes,0,2.0,https://www.amazon.ca/Pro-13-Inch-17-Inch-Butcher-Tray/dp/B0027AEF9S/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:15:20.646518,2020-09-14 00:15:26.956319,Snofrog,Electronics
27,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"December 13, 2019",Value,As described does the job,yes,0,4.0,https://www.amazon.ca/Bluedrop-Loaves-Rectangle-English-Square/dp/B06XQG9RV1/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:15:37.042959,2020-09-14 00:15:44.313847,Snofrog,Electronics
28,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"November 10, 2019",what pen to use to write on surface,liked the design but dislike the fact that I could not find a pen to write on it. Tried different colour but it never worked well was always light in colour.,yes,0,3.0,https://www.amazon.ca/SUPVOX-Waterproof-Self-Adhesive-Inventory-Organizing/dp/B07HK571TL/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:15:53.421653,2020-09-14 00:16:00.675479,Snofrog,Electronics
29,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"November 6, 2019",well build,excellent product,yes,0,5.0,https://www.amazon.ca/Hosa-YRA-154-Stereo-Breakout-Cable/dp/B000068O51/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:16:08.750451,2020-09-14 00:16:17.052795,Snofrog,Electronics
30,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"November 6, 2019",value,as described no damage works well,yes,0,5.0,https://www.amazon.ca/Hosa-Technology-YMR197-Stereo-Breakout/dp/B000068O5F/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:16:27.140758,2020-09-14 00:16:35.421854,Snofrog,Electronics
31,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"November 1, 2019",Cheap product Manual Extremely hard to understand,"the drip tray is not a non-stick very hard to clean as the slots are very narrow. Very thin therefore can be bend with little resistance. The Kebob Screwers setup is impossible to set up as 1 of the plate does not have to the proper hole to fit the hook pattern side. I had to drill holes myself so I could use the skewers. The element tool is very thin again handle with care could be bent easily. On the bright side, it works but takes a long time to sear meat. I dod not recommend anyone to purchase the item",yes,0,2.0,https://www.amazon.ca/Flexzion-Rotisserie-Toaster-Oven-Grill/dp/B0793PHSC7/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:16:42.518372,2020-09-14 00:16:50.813133,Snofrog,Electronics
32,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"September 28, 2019",Where product comes from,Does not state it's from Himalayan.,yes,0,5.0,https://www.amazon.ca/Silk-Route-Spice-Company-Resealable/dp/B01N4M8CS5/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:17:00.919426,2020-09-14 00:17:10.185152,Snofrog,Electronics
33,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"September 28, 2019",Value,Very good,yes,0,5.0,https://www.amazon.ca/Kingston-MicroSD-Adapter-SDC10-16GB/dp/B0036V9AGU/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:17:20.300127,2020-09-14 00:17:26.668991,Snofrog,Electronics
34,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"September 28, 2019",Value,Works as it should,yes,0,5.0,https://www.amazon.ca/Thermometers-Temperature-TOPELEK-MeatThermometer-Thanksgiving/dp/B01FCXEWZI/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:17:35.766509,2020-09-14 00:17:45.061014,Snofrog,Electronics
35,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"September 28, 2019",Value,Works but does not last long must recharge,yes,0,5.0,https://www.amazon.ca/NinjaBatt-Battery-AS10D31-AS10D51-AS10D56/dp/B00YJCJIC6/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:17:52.166067,2020-09-14 00:18:01.465708,Snofrog,Electronics
36,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"September 28, 2019",Value,Works well. Manual poor. Nowhere does it explain how to download a new map,yes,0,5.0,https://www.amazon.ca/dp/B07L92FL11/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:18:11.558447,2020-09-14 00:18:17.878195,Snofrog,Electronics
37,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"September 28, 2019",Value,Works as described,yes,0,5.0,https://www.amazon.ca/CableCreation-Memory-Reader-Adapter-Aluminum/dp/B07BD5368S/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:18:26.970735,2020-09-14 00:18:33.268401,Snofrog,Electronics
38,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"September 28, 2019",Works well,Good value,yes,0,5.0,https://www.amazon.ca/microSDXC-Adapter-Premium-Android-Smartphones/dp/B07314TXBF/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:18:43.352557,2020-09-14 00:18:49.651382,Snofrog,Electronics
39,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"September 28, 2019",Value,Works as described,yes,0,5.0,https://www.amazon.ca/Giveet-Bluetooth-Transmitter-Streaming-Headphones/dp/B07198BBZN/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:18:57.758489,2020-09-14 00:19:06.096334,Snofrog,Electronics
40,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"September 28, 2019",Value,Works as described easy to set up,yes,0,5.0,https://www.amazon.ca/Bluetooth-Transmitter-Receiver-TaoTronics-Simultaneously/dp/B013ULOP10/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:19:16.226621,2020-09-14 00:19:25.454252,Snofrog,Electronics
41,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"September 28, 2019",Value,Good product,yes,0,5.0,https://www.amazon.ca/Venoro-Compatible-Shockproof-Protection-Kickstand/dp/B07HFB8BCW/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:19:35.550935,2020-09-14 00:19:41.849837,Snofrog,Electronics
42,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"September 28, 2019",Valuevalue,As described good vaas described riety,yes,0,5.0,https://www.amazon.ca/Qiilu-40pcs-3A-35A-Assortment-Motorcycle/dp/B0776WY5FK/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:19:51.942714,2020-09-14 00:19:59.248239,Snofrog,Electronics
43,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"September 28, 2019",Value,As described works well,yes,0,5.0,https://www.amazon.ca/Silicone-Nontoxic-Eggboilers-Convinient-Cookware/dp/B07RRFLQS2/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:20:07.374578,2020-09-14 00:20:15.660650,Snofrog,Electronics
44,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"September 27, 2019",value,works as described easy to use,yes,0,5.0,https://www.amazon.ca/AmazonBasics-5-Way-Multi-Headphone-Splitter/dp/B0719LFLKG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:20:22.761561,2020-09-14 00:20:31.002137,Snofrog,Electronics
45,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"September 23, 2019",Easy to set up,As described easy to set up good value,yes,0,5.0,https://www.amazon.ca/UGREEN-Adapter-External-Stereo-Headset/dp/B06XP5R449/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:20:38.113807,2020-09-14 00:20:44.372758,Snofrog,Electronics
46,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"September 19, 2019",overall ok but 1 important missing,"overall it does the job easy to assemble. Had to give only a 3 because there was no threaded holes for 2 safety clips that attaches to the horizontal bar, therefore had to use tie downs.",yes,0,3.0,https://www.amazon.ca/PERLESMITH-Universal-Stand-Table-37-55/dp/B07CNZN2B1/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:20:52.458972,2020-09-14 00:21:01.722026,Snofrog,Electronics
47,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"July 2, 2019",excellent product,does what it said would do. excellent value. easy to use.,yes,0,4.0,https://www.amazon.ca/Big-Boss-8605-1300-Watt-High-Speed/dp/B007P6SAZ4/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:21:08.811200,2020-09-14 00:21:16.080513,Snofrog,Electronics
48,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"June 29, 2019",Nice book but lacking in substance,recipes are normal simple recipes,yes,0,3.0,https://www.amazon.ca/Complete-Crock-Express-Meal-Cookbook/dp/1726682234/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:21:26.189997,2020-09-14 00:21:35.459595,Snofrog,Electronics
49,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"May 25, 2019",GPS NOT WORKING PROPERLY HARD TO UNDERSTAND MANUAL NO SUPPORT,"IT IS A TERRIBLE PRODUCT WORTH NO MORE THAN $20. THE USER MANUAL IS TERRIBLE. MY UNIT BEEPED EVERY 30 SECONDS FOR NO REASON. IT ONLY STOPPED WHEN YOU ARRIVED AT YOUR DESTINATION. CLOCK ONLY SHOWS THE CORRECT TIME ON THE INTERFACE. ONCE YOU WERE MOBILE IT HAS THE WRONG TIME. THERE IS NO SUPPORT ON THEIR WEBSITE. MUST USE FACEBOOK. I WAS TOLD THAT WHEN YOU WANTED TO UPDATE THE RECENT MAP, TO REMOVE TE OLD OLD THEN INSTALL THE NEW ONE. WELL IT DOES NOT WORK BECAUSE THE NEW FILE IS TOO BIG. NOW I DO NOT HAVE A MAP FOR MY UNIT. THE MAIN ICON WHEN YOU START THE GPS HAS DISAPPEARED GONE. IT GOES DIRECTLY TO THE NAVIGATION SCREEN. I HAVE LOST THE SETTING ICON AND OTHER FEATURES.
I DO NOT RECOMMEND THIS UNIT TO ANYONE.",yes,One,1.0,https://www.amazon.ca/FLOUREON-Capacitive-Navigation-Navigator-Lifetime/dp/B077TNZF9P/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:21:44.565894,2020-09-14 00:21:53.880200,Snofrog,Electronics
50,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"May 14, 2019",Part does not exactly fit,The part fits in the opening but the center portion is curved hust enough that the tape does not come in contact with the grille. Therefore only the top and bottom portion are taped to the grille.,yes,0,3.0,https://www.amazon.ca/Grille-Insert-Wrangler-Rubicon-2007-2017/dp/B01CRYRKGS/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:22:01.968849,2020-09-14 00:22:11.226248,Snofrog,Electronics
51,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"May 11, 2019",Good product,As described easy to use,yes,0,5.0,https://www.amazon.ca/Coupler-CableCreation-Female-Extension-Adapter/dp/B07F8TVY62/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:22:20.323009,2020-09-14 00:22:26.603090,Snofrog,Electronics
52,AEXZ6CSVSK4HXNZYKK2CMMEQ7KXA,"January 10, 2019",Accuracy of readings,Overall it works well. The 2 negative points are: The Pulse reading is not accurate but is within 5 of actual reading. Blood Pressure is badly off on average its off by a reading 20 than actual count. I have a blood pressure monitor at home.,yes,2,3.0,https://www.amazon.ca/Activity-Smartwatch-Pedometer-Waterproof-Smartphone/dp/B07HNJVHH1/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:22:34.688673,2020-09-14 00:22:40.965458,Snofrog,Electronics
