,id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id,author_id
13,AFAWCRQCNQNMMJLFOALEXPC6JNIA,"November 27, 2019",Look very good.,Nice pare of shoes.,yes,0,4.0,https://www.amazon.ca/Bruno-Gordon-05-Brown-Leather-Oxfords/dp/B01N3T08U9/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 22:40:01.676661,2020-09-16 22:40:09.948333,Stan,Electronics,B087Z58PY5,AFAWCRQCNQNMMJLFOALEXPC6JNIA
14,AFAWCRQCNQNMMJLFOALEXPC6JNIA,"October 31, 2019",3 stars,"Cracking when pressed, penetrates a large amount of dust.",yes,0,3.0,https://www.amazon.ca/Galaxy-Protector-Coverage-Tempered-Samsung/dp/B072LFLZ7Y/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 22:40:18.035009,2020-09-16 22:40:24.386256,Stan,Electronics,B087Z58PY5,AFAWCRQCNQNMMJLFOALEXPC6JNIA
15,AFAWCRQCNQNMMJLFOALEXPC6JNIA,"October 10, 2019",Hard to break. One battery charge lasts for a month,Nice smartwatch.,yes,0,5.0,https://www.amazon.ca/Aresh-Compatible-Smartwatch-Replacement-Wristbands/dp/B07DPQMLTY/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 22:40:33.485902,2020-09-16 22:40:42.769871,Stan,Electronics,B087Z58PY5,AFAWCRQCNQNMMJLFOALEXPC6JNIA
16,AFAWCRQCNQNMMJLFOALEXPC6JNIA,"October 10, 2019",Doesn't fit large size of cells with protection case.,"It's looks good. It's adequate price for materials and quality it's made.
The only one and big problem - you can't charge your cell with protection case due to the fact that the edges of the holders are bent inward. Only fits small size cellphones.",yes,0,3.0,https://www.amazon.ca/Dashboard-Universal-Compatible-QI-Enabled-Smartphone/dp/B07H7GCN84/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 22:40:51.872083,2020-09-16 22:41:01.122946,Stan,Electronics,B087Z58PY5,AFAWCRQCNQNMMJLFOALEXPC6JNIA
17,AFAWCRQCNQNMMJLFOALEXPC6JNIA,"April 10, 2019",Not too bad for a price.,It's handy.,yes,0,4.0,https://www.amazon.ca/Compatible-Galaxy-Blocking-Resistant-Samsung/dp/B07B2PHBV1/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 22:41:10.209100,2020-09-16 22:41:16.506588,Stan,Electronics,B087Z58PY5,AFAWCRQCNQNMMJLFOALEXPC6JNIA
18,AFAWCRQCNQNMMJLFOALEXPC6JNIA,"April 10, 2019",Nice jeans.,It's a little bit different color of the jeans on the pictures and what a got. Fitment is good. Good jeans overall.,yes,0,3.0,https://www.amazon.ca/Levis-Mens-Straight-Courier-34x30/dp/B01ECFQNR2/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 22:41:25.646635,2020-09-16 22:41:31.953180,Stan,Electronics,B087Z58PY5,AFAWCRQCNQNMMJLFOALEXPC6JNIA
19,AFAWCRQCNQNMMJLFOALEXPC6JNIA,"April 10, 2019",It is impossible to click the icon on the phone is not sensitive to pressing,Very nice box...not to bad shipping time but the protection glass not sensitive at all. To push any of icons you have to apply 5LB of power.,yes,0,1.0,https://www.amazon.ca/YCFlying-Galaxy-S9-Protectors-Samsung/dp/B07P7KYDNZ/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 22:41:40.047406,2020-09-16 22:41:48.371796,Stan,Electronics,B087Z58PY5,AFAWCRQCNQNMMJLFOALEXPC6JNIA
20,AFAWCRQCNQNMMJLFOALEXPC6JNIA,"March 27, 2019",Looks reliable...do the job . Very far from real shiatsu massage,My wife is it as an alternative to massage,yes,0,4.0,https://www.amazon.ca/Nekteck-Massager-Kneading-Infrared-Function/dp/B06WGP2CVL/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 22:41:56.462333,2020-09-16 22:42:02.748718,Stan,Electronics,B087Z58PY5,AFAWCRQCNQNMMJLFOALEXPC6JNIA
21,AFAWCRQCNQNMMJLFOALEXPC6JNIA,"March 21, 2019",Very bright.,Shipping was phenomenal...super fast ( only 4 days from China to Canada. The product 4 stars of 5 . Chip materials...a little bit shorter than it suppose to be. Very bright and muddy plastic. From outside look much better the from inside. Not to bad for a price.,yes,0,4.0,https://www.amazon.ca/ITrims-2012-2016-Plastic-Exterior-Deflectors/dp/B07GYBJ7S3/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 22:42:09.831163,2020-09-16 22:42:16.111299,Stan,Electronics,B087Z58PY5,AFAWCRQCNQNMMJLFOALEXPC6JNIA
22,AFAWCRQCNQNMMJLFOALEXPC6JNIA,"March 20, 2019","Comfortable,long battery life.",Very nice smartwatch for my needs.,yes,0,5.0,https://www.amazon.ca/Amazfit-Smartwatch-Monitoring-Ultra-Long-A1608/dp/B07CRSK5DM/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 22:42:23.228346,2020-09-16 22:42:31.519166,Stan,Electronics,B087Z58PY5,AFAWCRQCNQNMMJLFOALEXPC6JNIA
23,AFAWCRQCNQNMMJLFOALEXPC6JNIA,"January 17, 2019",Good protection.,Screen protector from plastic after 6 months gets dark of scratches ... replaced for glass protector...case I'd good quality a little bit bulky.,yes,0,5.0,https://www.amazon.ca/Clayco-Full-body-Protector-Samsung-Release/dp/B06XHLXNCL/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 22:42:40.643020,2020-09-16 22:42:48.945173,Stan,Electronics,B087Z58PY5,AFAWCRQCNQNMMJLFOALEXPC6JNIA
24,AFAWCRQCNQNMMJLFOALEXPC6JNIA,"January 17, 2019",Good. .,Recommend.,yes,0,5.0,https://www.amazon.ca/Yupoong-Flexfit-Snapback-Trucker-Bottle/dp/B01MSEUQD6/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 22:42:56.052069,2020-09-16 22:43:02.347689,Stan,Electronics,B087Z58PY5,AFAWCRQCNQNMMJLFOALEXPC6JNIA
25,AFAWCRQCNQNMMJLFOALEXPC6JNIA,"January 17, 2019",Chipest air filter as original.,Looks and fits well...so far so good.,yes,One,5.0,https://www.amazon.ca/POTAUTO-MAP-1008W-Replacement-compatible/dp/B00VALBWDW/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 22:43:10.433072,2020-09-16 22:43:16.681786,Stan,Electronics,B087Z58PY5,AFAWCRQCNQNMMJLFOALEXPC6JNIA
26,AFAWCRQCNQNMMJLFOALEXPC6JNIA,"January 17, 2019",Good seller nice product.,Fits like original. Thin filter and good air intake. So far works very well.,yes,One,5.0,https://www.amazon.ca/DNA-motoring-AFPN-069-RD-Panel-Filter/dp/B06XH5P4Z1/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 22:43:24.781549,2020-09-16 22:43:32.052938,Stan,Electronics,B087Z58PY5,AFAWCRQCNQNMMJLFOALEXPC6JNIA
27,AFAWCRQCNQNMMJLFOALEXPC6JNIA,"November 10, 2017",Five Stars,Excellent.,yes,0,5.0,https://www.amazon.ca/dp/B0728G1DMP/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 22:43:41.161521,2020-09-16 22:43:50.457348,Stan,Electronics,B087Z58PY5,AFAWCRQCNQNMMJLFOALEXPC6JNIA
28,AFAWCRQCNQNMMJLFOALEXPC6JNIA,"November 2, 2017",So far so good.,"Got it very quickly. Mats as described. Fits very well. Material rubber- plastic 50/50.
So far so good.",yes,0,5.0,https://www.amazon.ca/Husky-Liners-Front-Floor-Elantra/dp/B01LW0KAMM/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 22:43:58.548633,2020-09-16 22:44:07.831290,Stan,Electronics,B087Z58PY5,AFAWCRQCNQNMMJLFOALEXPC6JNIA
