,id,date_review_posted,review_title,review,verified_purchase,people_find_helpful,ratings,product_url,start,end,author,product_category,product_id
10,AE6S2N4UJB4ENN2DU26S3F2H2BKQ,"June 17, 2020","Buy same thing from dollar store , overrated","Overrated ! Same as the first ne you buy from $ store , save your bucks",yes,0,1.0,https://www.amazon.ca/Weber-6686-Detailing-Brush/dp/B00GAX3SK0/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 08:26:37.987364,2020-09-16 08:26:46.366572,R Widmark,Electronics,B087Z58PY5
11,AE6S2N4UJB4ENN2DU26S3F2H2BKQ,"June 17, 2020",You need to buy another 6 volumes! It is a scam!,This is just one volume out of 7 !!!!!! They forgot to mention it in description!😂,yes,0,1.0,https://www.amazon.ca/recherche-du-temps-perdu/dp/1979825777/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 08:26:56.490517,2020-09-16 08:27:03.873457,R Widmark,Electronics,B087Z58PY5
12,AE6S2N4UJB4ENN2DU26S3F2H2BKQ,"June 17, 2020","I had an issue with mine ,they replaced it promptly",Great customer service!,yes,0,4.0,https://www.amazon.ca/SLONIK-Lumen-Rechargeable-Headlamp-Battery/dp/B07D27L1NR/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 08:27:10.976779,2020-09-16 08:27:19.331699,R Widmark,Electronics,B087Z58PY5
13,AE6S2N4UJB4ENN2DU26S3F2H2BKQ,"March 12, 2020",Love it!,"Great analogue pedal , heavy distortion, affordable",yes,0,5.0,https://www.amazon.ca/Rowin-Distortion-Analog-Effect-Guitar/dp/B01MXXONV6/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 08:27:29.442175,2020-09-16 08:27:38.857011,R Widmark,Electronics,B087Z58PY5
14,AE6S2N4UJB4ENN2DU26S3F2H2BKQ,"March 8, 2020",Good Pedal,This mini pedal delivers for its value.,yes,0,5.0,https://www.amazon.ca/dp/B078BR4VPP/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 08:27:48.987003,2020-09-16 08:27:56.421194,R Widmark,Electronics,B087Z58PY5
15,AE6S2N4UJB4ENN2DU26S3F2H2BKQ,"February 28, 2020",Quality,"Great package for starter , it comes with 3 months freeFender Play. I recommend if you are like me a rookie.",yes,2,5.0,https://www.amazon.ca/Fender-Stratocaster-Beginner-Fingerboard-Sunburst/dp/B07G4VRMWZ/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 08:28:04.544837,2020-09-16 08:28:12.918916,R Widmark,Electronics,B087Z58PY5
16,AE6S2N4UJB4ENN2DU26S3F2H2BKQ,"January 31, 2020",Good customer service!,Good customer service!,yes,0,4.0,https://www.amazon.ca/dp/B07SH6QY3B/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 08:28:20.030848,2020-09-16 08:28:29.367049,R Widmark,Electronics,B087Z58PY5
17,AE6S2N4UJB4ENN2DU26S3F2H2BKQ,"January 31, 2020",Good Customer Service,Good Customer Service from this Co,yes,0,4.0,https://www.amazon.ca/Wireless-Boltune-Bluetooth-Waterproof-Headphones/dp/B07XRM43QF/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 08:28:39.491265,2020-09-16 08:28:46.898391,R Widmark,Electronics,B087Z58PY5
18,AE6S2N4UJB4ENN2DU26S3F2H2BKQ,"March 13, 2019",Quick to boil,"I like the blue diod light
Great value for the price
Good",yes,0,5.0,https://www.amazon.ca/Hamilton-Beach-40930C-Electric-Stainless-Kettle/dp/B074T6KZRK/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 08:28:56.987960,2020-09-16 08:29:04.395032,R Widmark,Electronics,B087Z58PY5
19,AE6S2N4UJB4ENN2DU26S3F2H2BKQ,"July 28, 2018",Five Stars,Great deal,yes,0,5.0,https://www.amazon.ca/Derlights-Equivalent-Spectrum-Greenhouse-Hydropoics/dp/B074PQ95LF/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 08:29:11.499680,2020-09-16 08:29:18.889766,R Widmark,Electronics,B087Z58PY5
20,AE6S2N4UJB4ENN2DU26S3F2H2BKQ,"December 26, 2017",... I tried this for my IPad and I was disappointed. Do not recommend,"I had the same brand armor for my older IPhone so I tried this for my IPad and I was disappointed. Do not recommend, it is too big and bulky and also the holder is really flimsy, I returned it",yes,0,1.0,https://www.amazon.ca/Spigen-Tough-Armor-Designed-Apple/dp/B013J4LNWC/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 08:29:26.997896,2020-09-16 08:29:33.374534,R Widmark,Electronics,B087Z58PY5
21,AE6S2N4UJB4ENN2DU26S3F2H2BKQ,"December 26, 2017",This is really a smart design bird cage,This is really a smart design bird cage. I have two canaries and there is enough space for both in this size. very easy to clean. I recommend,yes,0,5.0,https://www.amazon.ca/Vision-Bird-Cage-Model-Medium/dp/B000K67UF2/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 08:29:40.502706,2020-09-16 08:29:48.939775,R Widmark,Electronics,B087Z58PY5
22,AE6S2N4UJB4ENN2DU26S3F2H2BKQ,"March 12, 2015",Good stuff,"This tool works as described, software works fine as well. I had no problem converting, editing my tapes so far.",no,0,5.0,https://www.amazon.ca/Ezcap-Capture-Device-Support-Windows/dp/B004IREJRG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 08:29:58.049357,2020-09-16 08:30:06.411395,R Widmark,Electronics,B087Z58PY5
